category,file,area,volume,compactness,rectangularity,convexity,diameter,eccentricity,A3,D1,D2,D3,D4
Apartment,D00681.obj,11.111036956275758,0.1448911803408218,577.7334350272764,0.28237891121932324,0.5778725142234243,1.1799961603176237,7.311020743888088,[0.137 0.2   0.173 0.139 0.11  0.105 0.066 0.037 0.026 0.007],[0.002 0.079 0.219 0.308 0.214 0.173 0.005 0.    0.    0.   ],"[0.04170905 0.06103764 0.10885046 0.15971516 0.14343845 0.16276704
 0.1353001  0.09664293 0.04781282 0.04272635]",[0.065 0.239 0.351 0.257 0.087 0.001 0.    0.    0.    0.   ],[0.296 0.555 0.147 0.002 0.    0.    0.    0.    0.    0.   ]
Apartment,D00780.obj,3.12834050746599,-0.0016149111136611798,103798.82431786203,-0.010661191280256364,-0.01214605284931065,1.129664301268512,22.298186055174185,[0.185 0.186 0.163 0.119 0.119 0.099 0.055 0.037 0.026 0.011],[0.011 0.044 0.191 0.162 0.311 0.262 0.019 0.    0.    0.   ],"[0.04469854 0.0956341  0.10602911 0.08835759 0.13305613 0.18711019
 0.0956341  0.07692308 0.08627859 0.08627859]",[0.066 0.255 0.333 0.222 0.123 0.001 0.    0.    0.    0.   ],[0.275 0.64  0.085 0.    0.    0.    0.    0.    0.    0.   ]
Apartment,D00792.obj,2.458464633329682,-0.198335865505375,3.339927273857104,-0.3890602388429475,-0.9300151966504098,1.061795089006916,5.5564638664268164,[0.15  0.2   0.185 0.11  0.1   0.091 0.064 0.047 0.038 0.015],[0.098 0.242 0.313 0.218 0.108 0.019 0.002 0.    0.    0.   ],[0.068 0.133 0.208 0.214 0.177 0.12  0.05  0.02  0.008 0.002],[0.192 0.42  0.32  0.065 0.003 0.    0.    0.    0.    0.   ],[0.61  0.363 0.027 0.    0.    0.    0.    0.    0.    0.   ]
Apartment,D00859.obj,2.605480639890752,0.09104932552183036,18.865039203240478,0.5110937968186786,0.9129819231770369,1.0201153537545364,14.29882585556279,[0.163 0.192 0.159 0.127 0.095 0.073 0.076 0.068 0.039 0.008],[0.015 0.244 0.256 0.311 0.132 0.042 0.    0.    0.    0.   ],[0.07  0.078 0.179 0.207 0.183 0.118 0.092 0.052 0.015 0.006],[0.181 0.336 0.358 0.113 0.012 0.    0.    0.    0.    0.   ],[0.582 0.406 0.012 0.    0.    0.    0.    0.    0.    0.   ]
Apartment,D00860.obj,4.784594093776046,0.0681871927585002,208.2942608206945,0.14222327392204784,0.32870334935503637,1.1244029569749712,4.211263098651363,[0.094 0.191 0.195 0.162 0.156 0.095 0.06  0.027 0.014 0.006],[0.    0.012 0.324 0.209 0.453 0.002 0.    0.    0.    0.   ],[0.021 0.056 0.094 0.164 0.237 0.163 0.109 0.05  0.1   0.006],[0.058 0.182 0.409 0.307 0.044 0.    0.    0.    0.    0.   ],[0.252 0.573 0.175 0.    0.    0.    0.    0.    0.    0.   ]
Apartment,D00869.obj,4.8261810591542815,0.13594016972279416,53.78520689648036,0.34667780387687575,0.4462601945384841,1.2219658002411293,3.320960650469823,[0.103 0.183 0.186 0.205 0.125 0.098 0.069 0.025 0.006 0.   ],[0.    0.    0.187 0.31  0.185 0.273 0.045 0.    0.    0.   ],"[0.02076843 0.05192108 0.08930426 0.0913811  0.14122534 0.17757009
 0.18172378 0.13707165 0.04672897 0.0623053 ]",[0.037 0.149 0.282 0.292 0.207 0.033 0.    0.    0.    0.   ],[0.172 0.452 0.342 0.034 0.    0.    0.    0.    0.    0.   ]
Apartment,D00921.obj,3.4540317096001303,0.10733804803059607,31.624174723697685,0.40164519944438665,0.6385222848932476,1.0521092440685833,1.4550383684976285,[0.137 0.167 0.194 0.163 0.141 0.087 0.051 0.027 0.018 0.015],[0.004 0.331 0.409 0.189 0.041 0.015 0.011 0.    0.    0.   ],[0.05  0.155 0.182 0.179 0.252 0.106 0.045 0.024 0.006 0.001],[0.187 0.392 0.328 0.086 0.007 0.    0.    0.    0.    0.   ],[0.539 0.426 0.035 0.    0.    0.    0.    0.    0.    0.   ]
Apartment,D00953.obj,5.756911274685477,0.023644989354718204,3017.435457764806,0.07285227152529705,0.14453615514939627,1.052940117856313,3.1171948143069943,[0.138 0.177 0.197 0.154 0.13  0.086 0.06  0.033 0.016 0.009],[0.045 0.19  0.378 0.334 0.051 0.002 0.    0.    0.    0.   ],[0.043 0.156 0.149 0.162 0.277 0.144 0.057 0.011 0.001 0.   ],[0.137 0.365 0.409 0.088 0.001 0.    0.    0.    0.    0.   ],[0.476 0.504 0.02  0.    0.    0.    0.    0.    0.    0.   ]
Apartment,m463.obj,9.38945004828918,0.12785446711778348,447.75070787123093,0.26151198584109403,0.6630114026120405,1.1114581681511881,5.662280183198873,[0.158 0.164 0.171 0.146 0.124 0.084 0.053 0.05  0.035 0.015],[0.004 0.227 0.129 0.203 0.391 0.037 0.009 0.    0.    0.   ],"[0.05605606 0.12012012 0.10510511 0.11711712 0.20620621 0.12412412
 0.06706707 0.1001001  0.08908909 0.01501502]",[0.105 0.324 0.353 0.165 0.05  0.003 0.    0.    0.    0.   ],[0.393 0.52  0.085 0.002 0.    0.    0.    0.    0.    0.   ]
Apartment,m464.obj,5.119325767922756,0.011712926284552741,8646.793882106507,0.10721747368168935,0.23012514240139567,1.0056739824071246,16.18062233621316,[0.196 0.243 0.131 0.077 0.069 0.077 0.076 0.062 0.052 0.017],[0.08  0.287 0.251 0.269 0.098 0.015 0.    0.    0.    0.   ],[0.078 0.207 0.208 0.162 0.112 0.109 0.062 0.042 0.015 0.005],[0.201 0.599 0.195 0.005 0.    0.    0.    0.    0.    0.   ],[0.747 0.253 0.    0.    0.    0.    0.    0.    0.    0.   ]
Apartment,m465.obj,3.9485385285338284,0.04405365413452336,280.47418266076994,0.6484707352561463,1.2228720426698831,1.0153308697432426,45.53758635237393,[0.315 0.117 0.08  0.077 0.095 0.099 0.077 0.059 0.055 0.026],[0.056 0.119 0.495 0.152 0.053 0.071 0.054 0.    0.    0.   ],"[0.18036072 0.20541082 0.11322645 0.09418838 0.08817635 0.07715431
 0.07214429 0.05511022 0.07715431 0.03707415]",[0.342 0.454 0.201 0.003 0.    0.    0.    0.    0.    0.   ],[0.85 0.15 0.   0.   0.   0.   0.   0.   0.   0.  ]
AquaticAnimal,m53.obj,0.45475930644212814,0.007374795962783471,15.289468707240395,0.1662111938378716,0.3916347300575319,1.0052326200240844,77.08868082898398,[0.268 0.183 0.12  0.079 0.064 0.056 0.051 0.075 0.083 0.021],[0.104 0.329 0.302 0.165 0.033 0.055 0.012 0.    0.    0.   ],[0.145 0.198 0.166 0.156 0.133 0.075 0.052 0.039 0.022 0.014],[0.32  0.568 0.112 0.    0.    0.    0.    0.    0.    0.   ],[0.959 0.041 0.    0.    0.    0.    0.    0.    0.    0.   ]
AquaticAnimal,m54.obj,0.5640641998944008,0.01224061213050264,10.590756025562008,0.171487394797119,0.5661870299951208,1.0089982647035503,39.95777294066251,[0.241 0.199 0.115 0.075 0.087 0.064 0.073 0.066 0.06  0.02 ],[0.049 0.359 0.345 0.144 0.053 0.037 0.013 0.    0.    0.   ],[0.133 0.254 0.166 0.125 0.11  0.086 0.067 0.036 0.021 0.002],[0.308 0.578 0.114 0.    0.    0.    0.    0.    0.    0.   ],[0.896 0.104 0.    0.    0.    0.    0.    0.    0.    0.   ]
AquaticAnimal,m55.obj,0.5070883734953543,0.009600263043160182,12.509280203737816,0.15769726488405883,0.40699658803277616,1.0098058149810984,56.86132736886972,[0.251 0.188 0.117 0.072 0.071 0.068 0.062 0.073 0.076 0.022],[0.062 0.356 0.311 0.177 0.037 0.055 0.002 0.    0.    0.   ],[0.12  0.226 0.187 0.146 0.103 0.075 0.078 0.045 0.018 0.002],[0.284 0.589 0.125 0.002 0.    0.    0.    0.    0.    0.   ],[0.91 0.09 0.   0.   0.   0.   0.   0.   0.   0.  ]
AquaticAnimal,m56.obj,0.4916465903783521,0.008989203182812358,13.003621732666334,0.16133546500656404,0.5491137428362661,1.016123645679003,57.077362027500925,[0.277 0.167 0.121 0.08  0.069 0.073 0.065 0.067 0.064 0.017],[0.105 0.354 0.37  0.07  0.062 0.017 0.02  0.002 0.    0.   ],[0.211 0.245 0.114 0.08  0.139 0.095 0.068 0.025 0.016 0.007],[0.436 0.491 0.072 0.001 0.    0.    0.    0.    0.    0.   ],[0.958 0.042 0.    0.    0.    0.    0.    0.    0.    0.   ]
AquaticAnimal,m57.obj,0.49478678763502226,0.008118400872101906,16.250282840614627,0.17106736894631194,0.5208508780831906,1.0050939196002935,94.03676989949021,[0.286 0.168 0.12  0.076 0.077 0.051 0.06  0.074 0.064 0.024],[0.054 0.354 0.361 0.124 0.045 0.039 0.023 0.    0.    0.   ],[0.131 0.208 0.181 0.152 0.119 0.084 0.045 0.044 0.03  0.006],[0.32  0.571 0.106 0.003 0.    0.    0.    0.    0.    0.   ],[0.959 0.041 0.    0.    0.    0.    0.    0.    0.    0.   ]
AquaticAnimal,m58.obj,0.9579399979692659,0.0572262125366323,2.373408761658383,0.20386551020101054,0.6796804953094472,1.0245229003943068,6.2256916680291585,[0.181 0.133 0.159 0.15  0.119 0.082 0.075 0.049 0.034 0.018],[0.015 0.081 0.379 0.388 0.107 0.03  0.    0.    0.    0.   ],[0.091 0.133 0.088 0.122 0.192 0.187 0.123 0.044 0.013 0.007],[0.16  0.389 0.291 0.154 0.006 0.    0.    0.    0.    0.   ],[0.555 0.391 0.054 0.    0.    0.    0.    0.    0.    0.   ]
AquaticAnimal,m59.obj,6.841713238238589,-0.15015797946349713,125.58720554405696,-3.387939361160923,-12.91722653255146,1.0055249040054066,52.94666499469801,[0.376 0.175 0.015 0.044 0.169 0.041 0.015 0.045 0.09  0.03 ],[0.171 0.219 0.172 0.195 0.225 0.018 0.    0.    0.    0.   ],"[0.13813814 0.17617618 0.16916917 0.16716717 0.07207207 0.15015015
 0.02002002 0.07807808 0.01901902 0.01001001]",[0.297 0.659 0.044 0.    0.    0.    0.    0.    0.    0.   ],[0.97 0.03 0.   0.   0.   0.   0.   0.   0.   0.  ]
AquaticAnimal,m60.obj,0.639461947822976,0.013217752267756814,13.233555082470563,0.09413543418223747,0.3118407913659462,1.0159500551798593,34.619453400958,[0.215 0.211 0.119 0.094 0.082 0.076 0.059 0.054 0.066 0.024],[0.122 0.268 0.36  0.159 0.055 0.017 0.019 0.    0.    0.   ],[0.114 0.211 0.205 0.169 0.082 0.08  0.067 0.043 0.019 0.01 ],[0.282 0.578 0.137 0.003 0.    0.    0.    0.    0.    0.   ],[0.892 0.108 0.    0.    0.    0.    0.    0.    0.    0.   ]
AquaticAnimal,m61.obj,0.5411657421350279,0.01311951401412445,8.141473617099104,0.11188757938189133,0.45136632497763723,1.0160526986971958,46.50196459001601,[0.255 0.182 0.112 0.078 0.065 0.066 0.077 0.06  0.073 0.032],[0.077 0.322 0.237 0.307 0.055 0.002 0.    0.    0.    0.   ],[0.182 0.221 0.154 0.127 0.096 0.118 0.072 0.027 0.003 0.   ],[0.412 0.504 0.081 0.003 0.    0.    0.    0.    0.    0.   ],[0.935 0.065 0.    0.    0.    0.    0.    0.    0.    0.   ]
AquaticAnimal,m62.obj,0.6710780293608479,0.01399884343655932,13.635855029863789,0.15311686612743597,0.495334297860031,1.047175951669716,119.73572703926263,[0.217 0.128 0.177 0.119 0.128 0.074 0.056 0.047 0.033 0.021],[0.029 0.104 0.195 0.499 0.156 0.017 0.    0.    0.    0.   ],[0.134 0.09  0.067 0.122 0.179 0.198 0.113 0.092 0.004 0.001],[0.254 0.323 0.203 0.181 0.039 0.    0.    0.    0.    0.   ],[0.819 0.181 0.    0.    0.    0.    0.    0.    0.    0.   ]
AquaticAnimal,m63.obj,1.3663436197746621,-0.08068770089403828,3.4642780670367532,-0.14899666048120835,-0.576872989088766,1.012585550964686,2.2018574704793066,[0.174 0.176 0.161 0.141 0.101 0.101 0.065 0.046 0.024 0.011],[0.182 0.537 0.133 0.06  0.051 0.021 0.014 0.002 0.    0.   ],[0.155 0.296 0.225 0.115 0.087 0.056 0.035 0.026 0.003 0.002],[0.423 0.405 0.144 0.026 0.002 0.    0.    0.    0.    0.   ],[0.776 0.211 0.012 0.001 0.    0.    0.    0.    0.    0.   ]
