,category,file,area,volume,compactness,rectangularity,convexity,diameter,eccentricity,A3,D1,D2,D3,D4
10,AircraftBuoyant,m1347.obj,-0.3991842133898492,0.1917190715008346,-0.02313471032252823,0.9113307255499122,0.904881460653088,-0.5987178830919894,-0.08224408708908659,[0.216 0.21  0.102 0.095 0.117 0.082 0.069 0.063 0.038 0.008],[0.061 0.497 0.068 0.104 0.199 0.071 0.    0.    0.    0.   ],[0.191 0.186 0.061 0.118 0.18  0.164 0.038 0.014 0.025 0.023],[0.318 0.423 0.187 0.072 0.    0.    0.    0.    0.    0.   ],[0.73 0.27 0.   0.   0.   0.   0.   0.   0.   0.  ]
11,AircraftBuoyant,m1348.obj,-0.40026968154550996,0.0006906366896165863,-0.02313471032252823,0.5548219705992251,0.7259304715915981,-0.678061134515538,-0.08114059273920747,[0.254 0.184 0.127 0.086 0.066 0.092 0.063 0.068 0.049 0.011],[0.047 0.333 0.228 0.301 0.036 0.043 0.012 0.    0.    0.   ],[0.134 0.158 0.14  0.148 0.171 0.12  0.043 0.039 0.031 0.016],[0.258 0.488 0.25  0.004 0.    0.    0.    0.    0.    0.   ],[0.775 0.225 0.    0.    0.    0.    0.    0.    0.    0.   ]
12,AircraftBuoyant,m1349.obj,-0.5137604179060022,-0.04251645837019346,-0.02313471032252823,0.27643703969857875,0.5691604816021538,-0.677847235385917,-0.08976518031363678,[0.191 0.18  0.126 0.115 0.116 0.088 0.089 0.051 0.033 0.011],[0.067 0.512 0.107 0.115 0.142 0.057 0.    0.    0.    0.   ],[0.138 0.168 0.163 0.13  0.183 0.149 0.018 0.017 0.017 0.017],[0.303 0.44  0.22  0.037 0.    0.    0.    0.    0.    0.   ],[0.696 0.303 0.001 0.    0.    0.    0.    0.    0.    0.   ]
13,AircraftBuoyant,m1350.obj,-0.49271876812171206,-0.0049427669377698595,-0.02313471032252823,0.42060847787164723,0.7053168227460844,-0.6946316912333144,-0.09243588970421843,[0.243 0.117 0.111 0.136 0.147 0.096 0.072 0.047 0.024 0.007],[0.415 0.379 0.079 0.052 0.012 0.048 0.015 0.    0.    0.   ],[0.321 0.328 0.103 0.105 0.018 0.032 0.078 0.005 0.007 0.003],[0.688 0.204 0.094 0.014 0.    0.    0.    0.    0.    0.   ],[0.924 0.076 0.    0.    0.    0.    0.    0.    0.    0.   ]
14,AircraftBuoyant,m1351.obj,-0.5244703196983197,-0.09643341753248504,-0.02313471032252823,1.1638651403626414,0.9206369279543221,-0.6948560657799322,-0.08224242859360031,[0.216 0.178 0.138 0.099 0.115 0.067 0.06  0.072 0.048 0.007],[0.081 0.457 0.381 0.004 0.006 0.012 0.028 0.031 0.    0.   ],[0.138 0.33  0.194 0.098 0.101 0.047 0.022 0.023 0.025 0.022],[0.403 0.488 0.109 0.    0.    0.    0.    0.    0.    0.   ],[0.892 0.108 0.    0.    0.    0.    0.    0.    0.    0.   ]
15,AircraftBuoyant,m1352.obj,-0.4394467989056533,0.11902235370649968,-0.02313471032252823,0.7985593800154047,0.9482574313443662,-0.6945954446480136,-0.08819279078849844,[0.175 0.239 0.14  0.118 0.074 0.078 0.08  0.07  0.024 0.002],[0.    0.334 0.231 0.237 0.156 0.042 0.    0.    0.    0.   ],[0.063 0.117 0.147 0.238 0.181 0.1   0.055 0.057 0.038 0.004],[0.156 0.394 0.413 0.037 0.    0.    0.    0.    0.    0.   ],[0.532 0.468 0.    0.    0.    0.    0.    0.    0.    0.   ]
16,Apartment,D00045.obj,0.8874998296464788,0.47094879122510996,-0.02313471032252823,-0.05331948755737916,0.11402411955042893,4.282307745721869,-0.09559963300697659,[0.097 0.192 0.176 0.182 0.159 0.099 0.055 0.021 0.011 0.008],[0.    0.008 0.206 0.666 0.12  0.    0.    0.    0.    0.   ],[0.024 0.079 0.131 0.135 0.185 0.178 0.199 0.059 0.01  0.   ],[0.045 0.23  0.412 0.303 0.009 0.001 0.    0.    0.    0.   ],[0.261 0.604 0.135 0.    0.    0.    0.    0.    0.    0.   ]
17,Apartment,D00086.obj,-0.04042284704287813,0.7258219708038617,-0.02313471032252823,0.5719723744943204,0.9610056314941109,-0.4539678373460839,-0.08733448248316414,[0.223 0.227 0.139 0.073 0.049 0.073 0.092 0.07  0.036 0.018],[0.051 0.42  0.297 0.113 0.068 0.051 0.    0.    0.    0.   ],[0.128 0.207 0.185 0.139 0.134 0.097 0.061 0.04  0.007 0.002],[0.305 0.479 0.186 0.026 0.004 0.    0.    0.    0.    0.   ],[0.784 0.216 0.    0.    0.    0.    0.    0.    0.    0.   ]
18,Apartment,D00138.obj,0.8382770443780226,0.0411730718105278,-0.02313471032252823,-0.053400555259100584,-0.11254468630497862,2.472893293868188,-0.09353831313047631,[0.247 0.162 0.11  0.099 0.111 0.08  0.079 0.052 0.044 0.016],[0.327 0.592 0.046 0.008 0.007 0.012 0.005 0.003 0.    0.   ],[0.361 0.25  0.306 0.039 0.01  0.015 0.011 0.007 0.001 0.   ],[0.84  0.145 0.014 0.    0.001 0.    0.    0.    0.    0.   ],[0.99 0.01 0.   0.   0.   0.   0.   0.   0.   0.  ]
19,Apartment,D00156.obj,3.830127280628886,0.15425943920083998,-0.02313471032252823,-0.08358156160401627,-0.1533584061680771,1.7672387237042813,-0.0936665505109577,[0.11  0.176 0.2   0.158 0.143 0.097 0.053 0.031 0.025 0.007],[0.    0.012 0.162 0.217 0.452 0.155 0.002 0.    0.    0.   ],"[0.01907631 0.062249   0.09236948 0.11044177 0.12248996 0.13955823
 0.15863454 0.17068273 0.08232932 0.04216867]",[0.038 0.182 0.288 0.302 0.17  0.02  0.    0.    0.    0.   ],[0.197 0.539 0.255 0.009 0.    0.    0.    0.    0.    0.   ]
20,Apartment,D00310.obj,1.1073778889377657,-0.08304680428155346,-0.02313471032252823,-0.04182382714445546,-0.1355857042307899,0.44190901809654287,-0.09058238551363341,[0.164 0.216 0.171 0.117 0.117 0.073 0.059 0.038 0.027 0.018],[0.019 0.141 0.284 0.218 0.315 0.023 0.    0.    0.    0.   ],"[0.03503504 0.1031031  0.15615616 0.18918919 0.16616617 0.12012012
 0.09409409 0.06106106 0.04904905 0.02602603]",[0.081 0.376 0.37  0.171 0.002 0.    0.    0.    0.    0.   ],[0.4   0.582 0.018 0.    0.    0.    0.    0.    0.    0.   ]
21,Apartment,D00348.obj,0.23064136888459755,1.4870840192993202,-0.02313471032252823,0.5748588586674391,0.8632931028402143,1.7044098864174049,-0.07773395239431347,[0.189 0.186 0.163 0.13  0.078 0.073 0.063 0.05  0.038 0.03 ],[0.143 0.205 0.22  0.228 0.168 0.034 0.    0.002 0.    0.   ],"[0.06006006 0.12312312 0.18618619 0.20720721 0.1961962  0.10910911
 0.05405405 0.03503504 0.01301301 0.01601602]",[0.215 0.409 0.303 0.065 0.008 0.    0.    0.    0.    0.   ],[0.733 0.265 0.002 0.    0.    0.    0.    0.    0.    0.   ]
22,Apartment,D00366.obj,0.29552534196175867,1.2945484039467465,-0.02313471032252823,1.1336016918485663,0.8020812884437113,0.7476871836170815,-0.09647012186186543,[0.123 0.175 0.207 0.172 0.127 0.088 0.057 0.027 0.016 0.008],[0.    0.114 0.228 0.317 0.266 0.075 0.    0.    0.    0.   ],[0.036 0.07  0.114 0.101 0.231 0.163 0.137 0.072 0.067 0.009],[0.079 0.244 0.343 0.259 0.074 0.001 0.    0.    0.    0.   ],[0.323 0.483 0.193 0.001 0.    0.    0.    0.    0.    0.   ]
23,Apartment,D00478.obj,0.7828967647920172,0.29429942522355557,-0.02313471032252823,0.054121494566806726,0.1384372594552154,0.8637313659457874,-0.09531178525730956,[0.111 0.172 0.207 0.177 0.12  0.112 0.051 0.034 0.014 0.002],[0.    0.015 0.291 0.225 0.468 0.001 0.    0.    0.    0.   ],[0.031 0.066 0.09  0.168 0.193 0.168 0.121 0.057 0.092 0.014],[0.059 0.192 0.384 0.321 0.044 0.    0.    0.    0.    0.   ],[0.244 0.562 0.194 0.    0.    0.    0.    0.    0.    0.   ]
24,Apartment,D00496.obj,0.15926776513576266,1.234307842798077,-0.02313471032252823,0.7929693524334966,0.9107583053259322,2.1300449950929154,-0.09658551303184154,[0.088 0.179 0.233 0.169 0.128 0.082 0.058 0.04  0.015 0.008],[0.    0.122 0.313 0.395 0.148 0.019 0.003 0.    0.    0.   ],[0.034 0.082 0.116 0.228 0.181 0.176 0.107 0.053 0.022 0.001],[0.069 0.258 0.439 0.215 0.018 0.001 0.    0.    0.    0.   ],[0.285 0.586 0.129 0.    0.    0.    0.    0.    0.    0.   ]
25,Apartment,D00626.obj,0.6021530175463803,0.4450822357191358,-0.02313471032252823,0.9291060039967911,0.6461563646795496,-0.13203787295304562,-0.09448113715018791,[0.155 0.212 0.15  0.158 0.099 0.085 0.056 0.047 0.032 0.006],[0.003 0.35  0.217 0.117 0.259 0.054 0.    0.    0.    0.   ],[0.098 0.084 0.115 0.195 0.191 0.116 0.088 0.049 0.046 0.018],[0.167 0.322 0.34  0.165 0.006 0.    0.    0.    0.    0.   ],[0.46  0.483 0.057 0.    0.    0.    0.    0.    0.    0.   ]
26,Apartment,D00639.obj,1.2604414399969703,0.9666908942076367,-0.02313471032252823,0.6483531167254648,0.5643401233468558,1.210021149755487,-0.09583227948781195,[0.118 0.184 0.216 0.144 0.133 0.089 0.05  0.04  0.022 0.004],[0.02  0.093 0.207 0.344 0.277 0.057 0.002 0.    0.    0.   ],[0.018 0.077 0.118 0.165 0.173 0.182 0.109 0.085 0.055 0.018],[0.05  0.262 0.382 0.243 0.06  0.003 0.    0.    0.    0.   ],[0.279 0.558 0.163 0.    0.    0.    0.    0.    0.    0.   ]
27,Apartment,D00651.obj,3.8232421701416848,-0.6838185374351801,-0.02313471032252823,-0.6407428626067262,-0.5813144831231969,1.7591313965315907,-0.09364930509072278,[0.113 0.196 0.178 0.166 0.13  0.099 0.064 0.032 0.018 0.004],[0.    0.014 0.138 0.245 0.419 0.182 0.002 0.    0.    0.   ],"[0.01207243 0.05231388 0.08953722 0.10965795 0.13078471 0.12977867
 0.16599598 0.15492958 0.10160966 0.05331992]",[0.041 0.171 0.303 0.294 0.172 0.019 0.    0.    0.    0.   ],[0.208 0.543 0.241 0.008 0.    0.    0.    0.    0.    0.   ]
28,Apartment,D00681.obj,2.7736745501469997,0.9245532936448337,-0.02313471032252823,0.4565109307841238,0.5226869067067962,1.5581681025988754,-0.09303138590475934,[0.137 0.2   0.173 0.139 0.11  0.105 0.066 0.037 0.026 0.007],[0.002 0.079 0.219 0.308 0.214 0.173 0.005 0.    0.    0.   ],"[0.04170905 0.06103764 0.10885046 0.15971516 0.14343845 0.16276704
 0.1353001  0.09664293 0.04781282 0.04272635]",[0.065 0.239 0.351 0.257 0.087 0.001 0.    0.    0.    0.   ],[0.296 0.555 0.147 0.002 0.    0.    0.    0.    0.    0.   ]
29,Apartment,D00780.obj,0.2611880798066222,-0.27871315670725116,-0.02313471032252823,-0.3852270385199461,-0.38621555414758013,0.9280817376013404,-0.0819936345140973,[0.185 0.186 0.163 0.119 0.119 0.099 0.055 0.037 0.026 0.011],[0.011 0.044 0.191 0.162 0.311 0.262 0.019 0.    0.    0.   ],"[0.04469854 0.0956341  0.10602911 0.08835759 0.13305613 0.18711019
 0.0956341  0.07692308 0.08627859 0.08627859]",[0.066 0.255 0.333 0.222 0.123 0.001 0.    0.    0.    0.   ],[0.275 0.64  0.085 0.    0.    0.    0.    0.    0.    0.   ]
30,Apartment,D00792.obj,0.050350290675124705,-1.8943983623584664,-0.02313471032252823,-1.4721528318334087,-1.8001600808124085,0.07845158173071731,-0.09432358240836433,[0.15  0.2   0.185 0.11  0.1   0.091 0.064 0.047 0.038 0.015],[0.098 0.242 0.313 0.218 0.108 0.019 0.002 0.    0.    0.   ],[0.068 0.133 0.208 0.214 0.177 0.12  0.05  0.02  0.008 0.002],[0.192 0.42  0.32  0.065 0.003 0.    0.    0.    0.    0.   ],[0.61  0.363 0.027 0.    0.    0.    0.    0.    0.    0.   ]
31,Apartment,D00859.obj,0.09662234044888698,0.4823457588915897,-0.02313471032252823,1.1134790444036253,1.0389109434596029,-0.4433219703569637,-0.08788500538602441,[0.163 0.192 0.159 0.127 0.095 0.073 0.076 0.068 0.039 0.008],[0.015 0.244 0.256 0.311 0.132 0.042 0.    0.    0.    0.   ],[0.07  0.078 0.179 0.207 0.183 0.118 0.092 0.052 0.015 0.006],[0.181 0.336 0.358 0.113 0.012 0.    0.    0.    0.    0.   ],[0.582 0.406 0.012 0.    0.    0.    0.    0.    0.    0.   ]
32,Apartment,D00860.obj,0.7824799457496399,0.29457720220903705,-0.02313471032252823,0.05392329680902436,0.13885073653083393,0.8622168686386645,-0.0953142962182702,[0.094 0.191 0.195 0.162 0.156 0.095 0.06  0.027 0.014 0.006],[0.    0.012 0.324 0.209 0.453 0.002 0.    0.    0.    0.   ],[0.021 0.056 0.094 0.164 0.237 0.163 0.109 0.05  0.1   0.006],[0.058 0.182 0.409 0.307 0.044 0.    0.    0.    0.    0.   ],[0.252 0.573 0.175 0.    0.    0.    0.    0.    0.    0.   ]
33,Apartment,D00869.obj,0.7955690928223573,0.8510379150930538,-0.02313471032252823,0.6412051718535565,0.31994284420401653,2.083570866559045,-0.09596998639592676,[0.103 0.183 0.186 0.205 0.125 0.098 0.069 0.025 0.006 0.   ],[0.    0.    0.187 0.31  0.185 0.273 0.045 0.    0.    0.   ],"[0.02076843 0.05192108 0.08930426 0.0913811  0.14122534 0.17757009
 0.18172378 0.13707165 0.04672897 0.0623053 ]",[0.037 0.149 0.282 0.292 0.207 0.033 0.    0.    0.    0.   ],[0.172 0.452 0.342 0.034 0.    0.    0.    0.    0.    0.   ]
34,Apartment,D00921.obj,0.36369664243559824,0.6161263622734082,-0.02313471032252823,0.7990953156539142,0.6161157052029974,-0.042802012800112796,-0.09734420132149353,[0.137 0.167 0.194 0.163 0.141 0.087 0.051 0.027 0.018 0.015],[0.004 0.331 0.409 0.189 0.041 0.015 0.011 0.    0.    0.   ],[0.05  0.155 0.182 0.179 0.252 0.106 0.045 0.024 0.006 0.001],[0.187 0.392 0.328 0.086 0.007 0.    0.    0.    0.    0.   ],[0.539 0.426 0.035 0.    0.    0.    0.    0.    0.    0.   ]
35,Apartment,D00953.obj,1.0885085887752288,-0.0712515387561861,-0.02313471032252823,-0.14534023807222143,-0.14485222700915418,-0.03240060393954489,-0.09612005591172652,[0.138 0.177 0.197 0.154 0.13  0.086 0.06  0.033 0.016 0.009],[0.045 0.19  0.378 0.334 0.051 0.002 0.    0.    0.    0.   ],[0.043 0.156 0.149 0.162 0.277 0.144 0.057 0.011 0.001 0.   ],[0.137 0.365 0.409 0.088 0.001 0.    0.    0.    0.    0.   ],[0.476 0.504 0.02  0.    0.    0.    0.    0.    0.    0.   ]
36,Apartment,m463.obj,2.231819571497983,0.7846293816625065,-0.02313471032252823,0.39657209223039575,0.6538403135474319,0.7001657326438726,-0.09424565077997787,[0.158 0.164 0.171 0.146 0.124 0.084 0.053 0.05  0.035 0.015],[0.004 0.227 0.129 0.203 0.391 0.037 0.009 0.    0.    0.   ],"[0.05605606 0.12012012 0.10510511 0.11711712 0.20620621 0.12412412
 0.06706707 0.1001001  0.08908909 0.01501502]",[0.105 0.324 0.353 0.165 0.05  0.003 0.    0.    0.    0.   ],[0.393 0.52  0.085 0.002 0.    0.    0.    0.    0.    0.   ]
37,Apartment,m464.obj,0.8878339207981825,-0.16925054366633943,-0.02313471032252823,-0.046628508069714324,-0.01300545899755322,-0.6241082824419507,-0.08649909942650316,[0.196 0.243 0.131 0.077 0.069 0.077 0.076 0.062 0.052 0.017],[0.08  0.287 0.251 0.269 0.098 0.015 0.    0.    0.    0.   ],[0.078 0.207 0.208 0.162 0.112 0.109 0.062 0.042 0.015 0.005],[0.201 0.599 0.195 0.005 0.    0.    0.    0.    0.    0.   ],[0.747 0.253 0.    0.    0.    0.    0.    0.    0.    0.   ]
38,Apartment,m465.obj,0.5193384985464148,0.09636648573838709,-0.02313471032252823,1.5080850529438055,1.516285568463197,-0.5032171976745836,-0.06487827496338874,[0.315 0.117 0.08  0.077 0.095 0.099 0.077 0.059 0.055 0.026],[0.056 0.119 0.495 0.152 0.053 0.071 0.054 0.    0.    0.   ],"[0.18036072 0.20541082 0.11322645 0.09418838 0.08817635 0.07715431
 0.07214429 0.05511022 0.07715431 0.03707415]",[0.342 0.454 0.201 0.003 0.    0.    0.    0.    0.    0.   ],[0.85 0.15 0.   0.   0.   0.   0.   0.   0.   0.  ]
39,AquaticAnimal,m53.obj,-0.5802990840865251,-0.20487996099375372,-0.02313471032252823,0.12282698209149576,0.23579427352703608,-0.6296335387076702,-0.041641516730405205,[0.268 0.183 0.12  0.079 0.064 0.056 0.051 0.075 0.083 0.021],[0.104 0.329 0.302 0.165 0.033 0.055 0.012 0.    0.    0.   ],[0.145 0.198 0.166 0.156 0.133 0.075 0.052 0.039 0.022 0.014],[0.32  0.568 0.112 0.    0.    0.    0.    0.    0.    0.   ],[0.959 0.041 0.    0.    0.    0.    0.    0.    0.    0.   ]
40,AquaticAnimal,m54.obj,-0.5458962895293327,-0.16491661687562684,-0.02313471032252823,0.13798251419510418,0.5046858369708488,-0.582492793009366,-0.06898769739021506,[0.241 0.199 0.115 0.075 0.087 0.064 0.073 0.066 0.06  0.02 ],[0.049 0.359 0.345 0.144 0.053 0.037 0.013 0.    0.    0.   ],[0.133 0.254 0.166 0.125 0.11  0.086 0.067 0.036 0.021 0.002],[0.308 0.578 0.114 0.    0.    0.    0.    0.    0.    0.   ],[0.896 0.104 0.    0.    0.    0.    0.    0.    0.    0.   ]
41,AquaticAnimal,m55.obj,-0.5638289509905374,-0.18660201877582042,-0.02313471032252823,0.09837129426156195,0.25945866528722566,-0.5723833627489724,-0.056538563246310354,[0.251 0.188 0.117 0.072 0.071 0.068 0.062 0.073 0.076 0.022],[0.062 0.356 0.311 0.177 0.037 0.055 0.002 0.    0.    0.   ],[0.12  0.226 0.187 0.146 0.103 0.075 0.078 0.045 0.018 0.002],[0.284 0.589 0.125 0.002 0.    0.    0.    0.    0.    0.   ],[0.91 0.09 0.   0.   0.   0.   0.   0.   0.   0.  ]
42,AquaticAnimal,m56.obj,-0.5686891221630468,-0.19162070313094684,-0.02313471032252823,0.1088217792188,0.47838504987774794,-0.49329272206295555,-0.05637945798496102,[0.277 0.167 0.121 0.08  0.069 0.073 0.065 0.067 0.064 0.017],[0.105 0.354 0.37  0.07  0.062 0.017 0.02  0.002 0.    0.   ],[0.211 0.245 0.114 0.08  0.139 0.095 0.068 0.025 0.016 0.007],[0.436 0.491 0.072 0.001 0.    0.    0.    0.    0.    0.   ],[0.958 0.042 0.    0.    0.    0.    0.    0.    0.    0.   ]
43,AquaticAnimal,m57.obj,-0.5677007715258683,-0.1987726733662079,-0.02313471032252823,0.13677601821145602,0.43484711944902976,-0.6313698792184517,-0.029159583701604094,[0.286 0.168 0.12  0.076 0.077 0.051 0.06  0.074 0.064 0.024],[0.054 0.354 0.361 0.124 0.045 0.039 0.023 0.    0.    0.   ],[0.131 0.208 0.181 0.152 0.119 0.084 0.045 0.044 0.03  0.006],[0.32  0.571 0.106 0.003 0.    0.    0.    0.    0.    0.   ],[0.959 0.041 0.    0.    0.    0.    0.    0.    0.    0.   ]
44,AquaticAnimal,m58.obj,-0.4219271996355075,0.20455377974920028,-0.02313471032252823,0.2309864712559081,0.6795184535558886,-0.3881454858543704,-0.09383070934368656,[0.181 0.133 0.159 0.15  0.119 0.082 0.075 0.049 0.034 0.018],[0.015 0.081 0.379 0.388 0.107 0.03  0.    0.    0.    0.   ],[0.091 0.133 0.088 0.122 0.192 0.187 0.123 0.044 0.013 0.007],[0.16  0.389 0.291 0.154 0.006 0.    0.    0.    0.    0.   ],[0.555 0.391 0.054 0.    0.    0.    0.    0.    0.    0.   ]
45,AquaticAnimal,m59.obj,1.4299408696973295,-1.4987094640501781,-0.02313471032252823,-10.086231250031911,-20.266029614438164,-0.6259745411101723,-0.059421634805676395,[0.376 0.175 0.015 0.044 0.169 0.041 0.015 0.045 0.09  0.03 ],[0.171 0.219 0.172 0.195 0.225 0.018 0.    0.    0.    0.   ],"[0.13813814 0.17617618 0.16916917 0.16716717 0.07207207 0.15015015
 0.02002002 0.07807808 0.01901902 0.01001001]",[0.297 0.659 0.044 0.    0.    0.    0.    0.    0.    0.   ],[0.97 0.03 0.   0.   0.   0.   0.   0.   0.   0.  ]
46,AquaticAnimal,m60.obj,-0.5221654834314854,-0.15689128541822664,-0.02313471032252823,-0.08420578595317424,0.11287457017284502,-0.49546583882577744,-0.07291926434763026,[0.215 0.211 0.119 0.094 0.082 0.076 0.059 0.054 0.066 0.024],[0.122 0.268 0.36  0.159 0.055 0.017 0.019 0.    0.    0.   ],[0.114 0.211 0.205 0.169 0.082 0.08  0.067 0.043 0.019 0.01 ],[0.282 0.578 0.137 0.003 0.    0.    0.    0.    0.    0.   ],[0.892 0.108 0.    0.    0.    0.    0.    0.    0.    0.   ]
47,AquaticAnimal,m61.obj,-0.5531033862391999,-0.15769812418898022,-0.02313471032252823,-0.03321394380020778,0.32780865518114394,-0.49418088170416474,-0.06416802942912202,[0.255 0.182 0.112 0.078 0.065 0.066 0.077 0.06  0.073 0.032],[0.077 0.322 0.237 0.307 0.055 0.002 0.    0.    0.    0.   ],[0.182 0.221 0.154 0.127 0.096 0.118 0.072 0.027 0.003 0.   ],[0.412 0.504 0.081 0.003 0.    0.    0.    0.    0.    0.   ],[0.935 0.065 0.    0.    0.    0.    0.    0.    0.    0.   ]
